WE HAVE TOKENIZER
loaded tokenizer
<sentencepiece.SentencePieceProcessor; proxy of <Swig Object of type 'sentencepiece::SentencePieceProcessor *' at 0x3117ac990> >
DONE
WE HAVE TOKENIZER
loaded tokenizer
<sentencepiece.SentencePieceProcessor; proxy of <Swig Object of type 'sentencepiece::SentencePieceProcessor *' at 0x3117aca50> >
DONE
TINYSTORIES DATASET LOADED...
Rank 2 | Iteration 0 | Training in Progress...
Iteration 0, Loss: 10.517070770263672
Iteration 3745, Loss: 5.815090656280518
Iteration 3746, Loss: 6.144771099090576
Iteration 3747, Loss: 5.9463372230529785
Iteration 3748, Loss: 5.96732759475708
Iteration 3749, Loss: 5.800572872161865
Iteration 3750, Loss: 6.468022346496582
Iteration 3751, Loss: 5.857027530670166
Iteration 3752, Loss: 6.383932113647461
Iteration 3753, Loss: 5.958249568939209
Iteration 3754, Loss: 5.981325149536133
Iteration 3755, Loss: 6.38188362121582
Iteration 3756, Loss: 6.112892150878906
Iteration 3757, Loss: 5.955068588256836
Iteration 3758, Loss: 6.1407623291015625
Iteration 3759, Loss: 6.209498405456543
Iteration 3760, Loss: 6.100264072418213
Iteration 3761, Loss: 5.814133167266846
Iteration 3762, Loss: 6.329294681549072
Iteration 3763, Loss: 6.164839267730713
Iteration 3764, Loss: 6.1117072105407715
Iteration 3765, Loss: 5.853653430938721
Iteration 3766, Loss: 5.813499450683594
Iteration 3767, Loss: 6.116491794586182
Iteration 3768, Loss: 6.268399238586426
Iteration 3769, Loss: 5.783150672912598
Iteration 3770, Loss: 6.027220249176025
Iteration 3771, Loss: 6.021750450134277
Iteration 3772, Loss: 6.441935062408447
Iteration 3773, Loss: 6.346362113952637
Iteration 3774, Loss: 5.9930033683776855
Iteration 3775, Loss: 6.242344379425049
Iteration 3776, Loss: 6.473660945892334
Iteration 3777, Loss: 6.251039981842041
Iteration 3778, Loss: 6.1967453956604
Iteration 3779, Loss: 5.987994194030762
Iteration 3780, Loss: 6.244017601013184
Iteration 3781, Loss: 6.0413923263549805
Iteration 3782, Loss: 5.943207263946533
Iteration 3783, Loss: 6.130776405334473
Iteration 3784, Loss: 5.856573104858398
Iteration 3785, Loss: 6.1346116065979
Iteration 3786, Loss: 5.9503912925720215
Iteration 3787, Loss: 6.364902973175049
Iteration 3788, Loss: 6.168305397033691
Iteration 3789, Loss: 6.430915832519531
Iteration 3790, Loss: 5.8677191734313965
Iteration 3791, Loss: 6.2594733238220215
Iteration 3792, Loss: 5.730611324310303
Iteration 3793, Loss: 6.200409889221191
Iteration 3794, Loss: 5.89836311340332
Iteration 3795, Loss: 6.305224895477295
Iteration 3796, Loss: 5.9508466720581055
Iteration 3797, Loss: 6.479691505432129
Iteration 3798, Loss: 5.884821891784668
Iteration 3799, Loss: 5.8296380043029785
Rank 2 | Iteration 3800 | Training in Progress...
Iteration 3800, Loss: 5.875523090362549
Iteration 3801, Loss: 6.093135356903076
Iteration 3802, Loss: 6.145851135253906
Iteration 3803, Loss: 6.102672100067139
Iteration 3804, Loss: 6.0262131690979
Iteration 3805, Loss: 5.972097396850586
Iteration 3806, Loss: 5.789663791656494
Iteration 3807, Loss: 5.8058881759643555
Iteration 3808, Loss: 6.039536952972412
Iteration 3809, Loss: 5.806881904602051
Iteration 3810, Loss: 5.729583740234375
Iteration 3811, Loss: 5.825132846832275
Iteration 3812, Loss: 6.213169574737549
Iteration 3813, Loss: 6.091741561889648
Iteration 3814, Loss: 6.356540679931641
Iteration 3815, Loss: 6.227790355682373
Iteration 3816, Loss: 6.477985382080078
Iteration 3817, Loss: 6.392385959625244
Iteration 3818, Loss: 6.098639965057373
Iteration 3819, Loss: 5.968097686767578
Iteration 3820, Loss: 6.281900882720947
Iteration 3821, Loss: 6.0076398849487305
Iteration 3822, Loss: 6.671812534332275
Iteration 3823, Loss: 5.86113166809082
Iteration 3824, Loss: 6.331018447875977
Iteration 3825, Loss: 6.271993637084961
Iteration 3826, Loss: 5.989660739898682
Iteration 3827, Loss: 5.965296268463135
Iteration 3828, Loss: 6.0352463722229
Iteration 3829, Loss: 5.988666534423828
Iteration 3830, Loss: 6.314366340637207
Iteration 3831, Loss: 6.141602039337158
Iteration 3832, Loss: 5.913910388946533
Iteration 3833, Loss: 6.249532699584961
Iteration 3834, Loss: 6.215241432189941
Iteration 3835, Loss: 6.010383129119873
Iteration 3836, Loss: 5.911496162414551
Iteration 3837, Loss: 5.9096293449401855
Iteration 3838, Loss: 5.57822322845459
Iteration 3839, Loss: 6.4875569343566895
Iteration 3840, Loss: 6.16710901260376
Iteration 3841, Loss: 6.089881896972656
Iteration 3842, Loss: 5.959883689880371
Iteration 3843, Loss: 5.874196529388428
Iteration 3844, Loss: 6.319026470184326
Iteration 3845, Loss: 6.580038070678711
Iteration 3846, Loss: 5.992064476013184
Iteration 3847, Loss: 6.109272003173828
Iteration 3848, Loss: 6.288362503051758
Iteration 3849, Loss: 6.080765724182129
Iteration 3850, Loss: 6.0607147216796875
Iteration 3851, Loss: 5.824767589569092
Iteration 3852, Loss: 6.098381519317627
Iteration 3853, Loss: 5.94296932220459
Iteration 3854, Loss: 6.107664585113525
Iteration 3855, Loss: 6.0128045082092285
Iteration 3856, Loss: 6.26408576965332
Iteration 3857, Loss: 6.29466438293457
Iteration 3858, Loss: 5.850610733032227
Iteration 3859, Loss: 6.116184711456299
Iteration 3860, Loss: 5.924964427947998
Iteration 3861, Loss: 6.259106636047363
Iteration 3862, Loss: 5.877845287322998
Iteration 3863, Loss: 5.712789058685303
Iteration 3864, Loss: 6.1745405197143555
Iteration 3865, Loss: 5.908792495727539
Iteration 3866, Loss: 5.934994697570801
Iteration 3867, Loss: 6.044496536254883
Iteration 3868, Loss: 6.163034915924072
Iteration 3869, Loss: 6.32233190536499
Iteration 3870, Loss: 5.9509196281433105
Iteration 3871, Loss: 5.794571399688721
Iteration 3872, Loss: 6.125209808349609
Iteration 3873, Loss: 5.806942939758301
Iteration 3874, Loss: 6.1739654541015625
Iteration 3875, Loss: 6.092543125152588
Iteration 3876, Loss: 6.1013712882995605
Iteration 3877, Loss: 5.868647575378418
Iteration 3878, Loss: 5.7435479164123535
Iteration 3879, Loss: 6.132178783416748
Iteration 3880, Loss: 6.152613162994385
Iteration 3881, Loss: 6.006080627441406
Iteration 3882, Loss: 5.785980224609375
Iteration 3883, Loss: 6.3025665283203125
Iteration 3884, Loss: 6.102827548980713
Iteration 3885, Loss: 6.171169757843018
Iteration 3886, Loss: 6.094894886016846
Iteration 3887, Loss: 6.016872406005859
Iteration 3888, Loss: 6.1113080978393555
Iteration 3889, Loss: 6.225259304046631
Iteration 3890, Loss: 5.8958539962768555
Iteration 3891, Loss: 5.767266750335693
Iteration 3892, Loss: 5.87347936630249
Iteration 3893, Loss: 6.032386302947998
Iteration 3894, Loss: 5.8938703536987305
Iteration 3895, Loss: 5.923814296722412
Iteration 3896, Loss: 6.073479652404785
Iteration 3897, Loss: 5.925355911254883
Iteration 3898, Loss: 5.7795939445495605
Iteration 3899, Loss: 5.903166770935059
Rank 2 | Iteration 3900 | Training in Progress...
Iteration 3900, Loss: 6.160078525543213
Iteration 3901, Loss: 5.977706432342529
Iteration 3902, Loss: 6.341804027557373
Iteration 3903, Loss: 6.284232139587402
Iteration 3904, Loss: 6.107056140899658
Iteration 3905, Loss: 5.8296217918396
Iteration 3906, Loss: 6.107320308685303
Iteration 3907, Loss: 6.154727458953857
Iteration 3908, Loss: 6.266032695770264
Iteration 3909, Loss: 6.028442859649658
Iteration 3910, Loss: 6.037203788757324
Iteration 3911, Loss: 6.110302448272705
Iteration 3912, Loss: 6.323503494262695
Iteration 3913, Loss: 5.996747016906738
Iteration 3914, Loss: 5.885932445526123
Iteration 3915, Loss: 6.092899799346924
Iteration 3916, Loss: 5.985044002532959
Iteration 3917, Loss: 6.388411998748779
Iteration 3918, Loss: 5.980495452880859
Iteration 3919, Loss: 5.939058303833008
Iteration 3920, Loss: 6.168563365936279
Iteration 3921, Loss: 6.169076442718506
Iteration 3922, Loss: 5.880402088165283
Iteration 3923, Loss: 6.24510383605957
Iteration 3924, Loss: 6.3800578117370605
Iteration 3925, Loss: 5.929867744445801
Iteration 3926, Loss: 5.962886810302734
Iteration 3927, Loss: 5.773614406585693
Iteration 3928, Loss: 6.306930065155029
Iteration 3929, Loss: 6.119778633117676
Iteration 3930, Loss: 6.006094932556152
Iteration 3931, Loss: 6.257281303405762
Iteration 3932, Loss: 6.28078556060791
Iteration 3933, Loss: 6.139155864715576
Iteration 3934, Loss: 6.180020332336426
Iteration 3935, Loss: 5.840389251708984
Iteration 3936, Loss: 5.87002420425415
Iteration 3937, Loss: 5.610610008239746
Iteration 3938, Loss: 5.773921012878418
Iteration 3939, Loss: 6.267617225646973
Iteration 3940, Loss: 5.8890886306762695
Iteration 3941, Loss: 6.114742755889893
Iteration 3942, Loss: 5.846738338470459
Iteration 3943, Loss: 5.936519622802734
Iteration 3944, Loss: 6.27461576461792
Iteration 3945, Loss: 6.122082710266113
Iteration 3946, Loss: 6.391786575317383
Iteration 3947, Loss: 6.226629734039307
Iteration 3948, Loss: 6.31365442276001
Iteration 3949, Loss: 6.047688961029053
Iteration 3950, Loss: 6.362310409545898
Iteration 3951, Loss: 6.020272731781006
Iteration 3952, Loss: 5.902835845947266
Iteration 3953, Loss: 5.81174373626709
Iteration 3954, Loss: 6.180564880371094
Iteration 3955, Loss: 5.762148857116699
Iteration 3956, Loss: 5.589447975158691
Iteration 3957, Loss: 6.290489196777344
Iteration 3958, Loss: 6.249306678771973
Iteration 3959, Loss: 6.448944568634033
Iteration 3960, Loss: 5.907878875732422
Iteration 3961, Loss: 6.240030288696289
Iteration 3962, Loss: 6.000842094421387
Iteration 3963, Loss: 5.922389507293701
Iteration 3964, Loss: 5.672516345977783
Iteration 3965, Loss: 5.948616981506348
Iteration 3966, Loss: 6.191586494445801
Iteration 3967, Loss: 6.073727130889893
Iteration 3968, Loss: 5.957667350769043
Iteration 3969, Loss: 6.36892032623291
Iteration 3970, Loss: 5.995617866516113
Iteration 3971, Loss: 5.907233715057373
Iteration 3972, Loss: 6.12108039855957
Iteration 3973, Loss: 6.191500663757324
Iteration 3974, Loss: 6.156633377075195
Iteration 3975, Loss: 6.128971576690674
Iteration 3976, Loss: 6.274753570556641
Iteration 3977, Loss: 6.353914260864258
Iteration 3978, Loss: 5.966293811798096
Iteration 3979, Loss: 6.372625827789307
Iteration 3980, Loss: 6.022665023803711
Iteration 3981, Loss: 5.714114665985107
Iteration 3982, Loss: 5.950780868530273
Iteration 3983, Loss: 6.1951141357421875
Iteration 3984, Loss: 6.096719741821289
Iteration 3985, Loss: 6.16263484954834
Iteration 3986, Loss: 6.166866302490234
Iteration 3987, Loss: 6.034087657928467
Iteration 3988, Loss: 5.846751689910889
Iteration 3989, Loss: 6.3365678787231445
Iteration 3990, Loss: 6.289423942565918
Iteration 3991, Loss: 5.891829967498779
Iteration 3992, Loss: 5.714702129364014
Iteration 3993, Loss: 6.0249762535095215
Iteration 3994, Loss: 5.717057228088379
Iteration 3995, Loss: 5.716912746429443
Iteration 3996, Loss: 6.43129301071167
Iteration 3997, Loss: 6.059719085693359
Iteration 3998, Loss: 6.047372341156006
Iteration 3999, Loss: 6.003509521484375
Rank 2 | Iteration 4000 | Training in Progress...
Iteration 4000, Loss: 5.832971572875977
Iteration 4001, Loss: 5.910827159881592
Iteration 4002, Loss: 6.433772087097168
Iteration 4003, Loss: 6.229284286499023
Iteration 4004, Loss: 5.812490940093994
Iteration 4005, Loss: 5.908562660217285
Iteration 4006, Loss: 6.538567066192627
Iteration 4007, Loss: 6.203357696533203
Iteration 4008, Loss: 5.922542095184326
Iteration 4009, Loss: 6.040345191955566
Iteration 4010, Loss: 6.3635406494140625
Iteration 4011, Loss: 6.207942008972168
Iteration 4012, Loss: 6.175299644470215
Iteration 4013, Loss: 5.921267032623291
Iteration 4014, Loss: 6.174181938171387
Iteration 4015, Loss: 6.263235092163086
Iteration 4016, Loss: 6.210178852081299
Iteration 4017, Loss: 5.970850467681885
Iteration 4018, Loss: 5.845621585845947
Iteration 4019, Loss: 6.268301963806152
Iteration 4020, Loss: 6.019680023193359
Iteration 4021, Loss: 6.06047248840332
Iteration 4022, Loss: 5.8383283615112305
Iteration 4023, Loss: 6.118236064910889
Iteration 4024, Loss: 6.038699626922607
Iteration 4025, Loss: 5.860456943511963
Iteration 4026, Loss: 6.145709037780762
Iteration 4027, Loss: 5.911838531494141
Iteration 4028, Loss: 5.790380954742432
Iteration 4029, Loss: 6.61771821975708
Iteration 4030, Loss: 6.083925247192383
Iteration 4031, Loss: 5.9634175300598145
Iteration 4032, Loss: 6.031424522399902
Iteration 4033, Loss: 5.9354023933410645
Iteration 4034, Loss: 6.195394515991211
Iteration 4035, Loss: 6.341806411743164
Iteration 4036, Loss: 6.256434440612793
Iteration 4037, Loss: 5.970609664916992
Iteration 4038, Loss: 6.176838397979736
Iteration 4039, Loss: 6.179398059844971
Iteration 4040, Loss: 6.1657843589782715
Iteration 4041, Loss: 5.982926845550537
Iteration 4042, Loss: 5.981423377990723
Iteration 4043, Loss: 6.231640815734863
Iteration 4044, Loss: 6.134055137634277
Iteration 4045, Loss: 5.956451892852783
Iteration 4046, Loss: 6.054429054260254
Iteration 4047, Loss: 6.139861106872559
Iteration 4048, Loss: 5.936169624328613
Iteration 4049, Loss: 5.978839874267578
Iteration 4050, Loss: 6.1867265701293945
Iteration 4051, Loss: 6.295402526855469
Iteration 4052, Loss: 5.951872825622559
Iteration 4053, Loss: 6.192816734313965
Iteration 4054, Loss: 5.968704700469971
Iteration 4055, Loss: 6.4669108390808105
Iteration 4056, Loss: 6.164328098297119
Iteration 4057, Loss: 6.246356010437012
Iteration 4058, Loss: 5.982612133026123
Iteration 4059, Loss: 5.956200122833252
Iteration 4060, Loss: 6.575901508331299
Iteration 4061, Loss: 6.204355716705322
Iteration 4062, Loss: 5.986086845397949
Iteration 4063, Loss: 5.706142902374268
Iteration 4064, Loss: 6.2306060791015625
Iteration 4065, Loss: 6.033072471618652
Iteration 4066, Loss: 5.88325309753418
Iteration 4067, Loss: 5.994060039520264
Iteration 4068, Loss: 6.4397125244140625
Iteration 4069, Loss: 5.906456470489502
Iteration 4070, Loss: 6.203146934509277
Iteration 4071, Loss: 6.193210601806641
Iteration 4072, Loss: 5.884772300720215
Iteration 4073, Loss: 5.780655860900879
Iteration 4074, Loss: 6.04863166809082
Iteration 4075, Loss: 6.133860111236572
Iteration 4076, Loss: 6.154904842376709
Iteration 4077, Loss: 6.001420974731445
Iteration 4078, Loss: 5.712681293487549
Iteration 4079, Loss: 6.296973705291748
Iteration 4080, Loss: 6.208822250366211
Iteration 4081, Loss: 5.7535505294799805
Iteration 4082, Loss: 6.0964035987854
Iteration 4083, Loss: 5.961458206176758
Iteration 4084, Loss: 6.0371928215026855
Iteration 4085, Loss: 6.288924217224121
Iteration 4086, Loss: 6.227663993835449
Iteration 4087, Loss: 6.133172035217285
Iteration 4088, Loss: 6.257924556732178
Iteration 4089, Loss: 6.134954452514648
Iteration 4090, Loss: 6.029699802398682
Iteration 4091, Loss: 5.962578296661377
Iteration 4092, Loss: 6.306199073791504
Iteration 4093, Loss: 6.352555751800537
Iteration 4094, Loss: 5.886845111846924
Iteration 4095, Loss: 5.940186977386475
Iteration 4096, Loss: 5.990533351898193
Iteration 4097, Loss: 6.261845588684082
Iteration 4098, Loss: 6.128992557525635
Iteration 4099, Loss: 6.143581867218018
Rank 2 | Iteration 4100 | Training in Progress...
Iteration 4100, Loss: 6.345954895019531
Iteration 4101, Loss: 5.827449321746826
Iteration 4102, Loss: 5.644114017486572
Iteration 4103, Loss: 5.554512023925781
Iteration 4104, Loss: 5.802521228790283
Iteration 4105, Loss: 6.271345138549805
Iteration 4106, Loss: 5.89795446395874
Iteration 4107, Loss: 6.122244358062744
Iteration 4108, Loss: 5.841203689575195
Iteration 4109, Loss: 5.814266204833984
Iteration 4110, Loss: 6.101635456085205
Iteration 4111, Loss: 5.881560325622559
Iteration 4112, Loss: 5.734005928039551
Iteration 4113, Loss: 5.971772193908691
Iteration 4114, Loss: 5.929440021514893
Iteration 4115, Loss: 6.006531715393066
Iteration 4116, Loss: 6.138967037200928
Iteration 4117, Loss: 5.9949822425842285
Iteration 4118, Loss: 6.084323406219482
Iteration 4119, Loss: 6.278432846069336
Iteration 4120, Loss: 5.859066486358643
Iteration 4121, Loss: 6.146388053894043
Iteration 4122, Loss: 5.8174214363098145
Iteration 4123, Loss: 6.333049297332764
Iteration 4124, Loss: 6.238104343414307
Iteration 4125, Loss: 6.0964155197143555
Iteration 4126, Loss: 6.172346115112305
Iteration 4127, Loss: 6.105172157287598
Iteration 4128, Loss: 6.131039619445801
Iteration 4129, Loss: 5.793619155883789
Iteration 4130, Loss: 6.228363513946533
Iteration 4131, Loss: 5.925333499908447
Iteration 4132, Loss: 5.924374103546143
Iteration 4133, Loss: 5.770176887512207
Iteration 4134, Loss: 6.098423480987549
Iteration 4135, Loss: 5.807395935058594
Iteration 4136, Loss: 5.936952590942383
Iteration 4137, Loss: 5.783492565155029
Iteration 4138, Loss: 6.206665515899658
Iteration 4139, Loss: 6.0952582359313965
Iteration 4140, Loss: 6.132666110992432
Iteration 4141, Loss: 6.0459184646606445
Iteration 4142, Loss: 6.042608261108398
Iteration 4143, Loss: 6.35069465637207
Iteration 4144, Loss: 6.022993087768555
Iteration 4145, Loss: 5.989080905914307
Iteration 4146, Loss: 6.1437788009643555
Iteration 4147, Loss: 6.166228294372559
Iteration 4148, Loss: 5.992767333984375
Iteration 4149, Loss: 5.751638412475586
Iteration 4150, Loss: 6.116820335388184
Iteration 4151, Loss: 5.716430187225342
Iteration 4152, Loss: 6.107112884521484
Iteration 4153, Loss: 6.28726053237915
Iteration 4154, Loss: 6.201156139373779
Iteration 4155, Loss: 5.897486209869385
Iteration 4156, Loss: 6.046228408813477
Iteration 4157, Loss: 5.808940887451172
Iteration 4158, Loss: 6.053808689117432
Iteration 4159, Loss: 6.249396324157715
Iteration 4160, Loss: 5.632478713989258
Iteration 4161, Loss: 6.405303001403809
Iteration 4162, Loss: 6.034176349639893
Iteration 4163, Loss: 5.890853404998779
Iteration 4164, Loss: 5.988571643829346
Iteration 4165, Loss: 6.319421768188477
Iteration 4166, Loss: 5.731424331665039
Iteration 4167, Loss: 5.902146339416504
Iteration 4168, Loss: 6.270419597625732
Iteration 4169, Loss: 5.639277935028076
Iteration 4170, Loss: 6.210765361785889
Iteration 4171, Loss: 6.269874572753906
Iteration 4172, Loss: 5.9941887855529785
Iteration 4173, Loss: 6.245469093322754
Iteration 4174, Loss: 6.0253119468688965
Iteration 4175, Loss: 6.051679611206055
Iteration 4176, Loss: 6.14907169342041
Iteration 4177, Loss: 6.007177829742432
Iteration 4178, Loss: 5.801396369934082
Iteration 4179, Loss: 5.827905654907227
Iteration 4180, Loss: 5.988412857055664
Iteration 4181, Loss: 5.8930511474609375
Iteration 4182, Loss: 5.6811652183532715
Iteration 4183, Loss: 6.0025763511657715
Iteration 4184, Loss: 6.138239860534668
Iteration 4185, Loss: 5.991785049438477
Iteration 4186, Loss: 6.242208957672119
Iteration 4187, Loss: 5.919055938720703
Iteration 4188, Loss: 6.136218547821045
Iteration 4189, Loss: 5.885417938232422
Iteration 4190, Loss: 5.944379806518555
Iteration 4191, Loss: 6.311328887939453
Iteration 4192, Loss: 6.428402900695801
Iteration 4193, Loss: 6.075295925140381
Iteration 4194, Loss: 6.0229926109313965
Iteration 4195, Loss: 5.8148603439331055
Iteration 4196, Loss: 5.8801655769348145
Iteration 4197, Loss: 6.086725234985352
Iteration 4198, Loss: 5.9588189125061035
Iteration 4199, Loss: 6.511575698852539
Rank 2 | Iteration 4200 | Training in Progress...
Iteration 4200, Loss: 6.284975051879883
Iteration 4201, Loss: 6.252739906311035
Iteration 4202, Loss: 6.421930313110352
Iteration 4203, Loss: 5.821931838989258
Iteration 4204, Loss: 5.8727192878723145
Iteration 4205, Loss: 5.983376979827881
Iteration 4206, Loss: 6.590311050415039
Iteration 4207, Loss: 6.484127521514893
Iteration 4208, Loss: 5.979136943817139
Iteration 4209, Loss: 5.825779914855957
Iteration 4210, Loss: 6.952586650848389
Iteration 4211, Loss: 6.003453254699707
Iteration 4212, Loss: 6.117309093475342
Iteration 4213, Loss: 5.948500633239746
Iteration 4214, Loss: 5.761932373046875
Iteration 4215, Loss: 6.06891393661499
Iteration 4216, Loss: 5.961292743682861
Iteration 4217, Loss: 6.292705059051514
Iteration 4218, Loss: 6.250155448913574
Iteration 4219, Loss: 5.877135753631592
Iteration 4220, Loss: 5.840247631072998
Iteration 4221, Loss: 5.877114295959473
Iteration 4222, Loss: 5.791453838348389
Iteration 4223, Loss: 6.019535541534424
Iteration 4224, Loss: 6.080065727233887
Iteration 4225, Loss: 6.234129428863525
Iteration 4226, Loss: 6.257589817047119
Iteration 4227, Loss: 5.880130767822266
Iteration 4228, Loss: 5.859043121337891
Iteration 4229, Loss: 5.858099937438965
Iteration 4230, Loss: 6.239694595336914
Iteration 4231, Loss: 6.432832717895508
Iteration 4232, Loss: 5.872185707092285
Iteration 4233, Loss: 5.9196391105651855
Iteration 4234, Loss: 6.232779502868652
Iteration 4235, Loss: 5.875280857086182
Iteration 4236, Loss: 6.317476272583008
Iteration 4237, Loss: 6.113875865936279
Iteration 4238, Loss: 6.251862525939941
Iteration 4239, Loss: 6.4289774894714355
Iteration 4240, Loss: 5.886690616607666
Iteration 4241, Loss: 6.462465763092041
Iteration 4242, Loss: 6.18550443649292
Iteration 4243, Loss: 6.376846790313721
Iteration 4244, Loss: 6.181572914123535
Iteration 4245, Loss: 6.444782257080078
Iteration 4246, Loss: 6.420962333679199
Iteration 4247, Loss: 5.736381530761719
Iteration 4248, Loss: 6.009376525878906
Iteration 4249, Loss: 6.328605651855469
Iteration 4250, Loss: 5.850017547607422
Iteration 4251, Loss: 6.420984745025635
Iteration 4252, Loss: 5.92171573638916
Iteration 4253, Loss: 6.167386054992676
Iteration 4254, Loss: 6.085558891296387
Iteration 4255, Loss: 6.024519443511963
Iteration 4256, Loss: 5.963768005371094
Iteration 4257, Loss: 6.047519683837891
Iteration 4258, Loss: 5.961638927459717
Iteration 4259, Loss: 5.893518924713135
Iteration 4260, Loss: 5.757472038269043
Iteration 4261, Loss: 6.067366123199463
Iteration 4262, Loss: 6.1873040199279785
Iteration 4263, Loss: 6.358580112457275
Iteration 4264, Loss: 6.1633782386779785
Iteration 4265, Loss: 6.508020401000977
Iteration 4266, Loss: 5.928072929382324
Iteration 4267, Loss: 6.171572685241699
Iteration 4268, Loss: 6.035510063171387
Iteration 4269, Loss: 5.810475826263428
Iteration 4270, Loss: 6.2728376388549805
Iteration 4271, Loss: 6.1364617347717285
Iteration 4272, Loss: 5.957132816314697
Iteration 4273, Loss: 6.127031326293945
Iteration 4274, Loss: 6.137619972229004
Iteration 4275, Loss: 6.172993183135986
Iteration 4276, Loss: 5.79809045791626
Iteration 4277, Loss: 5.901242256164551
Iteration 4278, Loss: 5.942361354827881
Iteration 4279, Loss: 6.255186557769775
Iteration 4280, Loss: 5.819526195526123
Iteration 4281, Loss: 5.876105308532715
Iteration 4282, Loss: 6.29162073135376
Iteration 4283, Loss: 5.789853096008301
Iteration 4284, Loss: 6.023752689361572
Iteration 4285, Loss: 5.819425582885742
Iteration 4286, Loss: 5.941049098968506
Iteration 4287, Loss: 6.313163757324219
Iteration 4288, Loss: 6.027528285980225
Iteration 4289, Loss: 5.8745317459106445
Iteration 4290, Loss: 5.88780403137207
Iteration 4291, Loss: 6.129021644592285
Iteration 4292, Loss: 6.333590030670166
Iteration 4293, Loss: 6.449547290802002
Iteration 4294, Loss: 5.860342979431152
Iteration 4295, Loss: 6.171711444854736
Iteration 4296, Loss: 6.152339458465576
Iteration 4297, Loss: 6.031675338745117
Iteration 4298, Loss: 6.094208240509033
Iteration 4299, Loss: 5.5357666015625
Rank 2 | Iteration 4300 | Training in Progress...
Iteration 4300, Loss: 6.049930572509766
Iteration 4301, Loss: 6.054506778717041
Iteration 4302, Loss: 5.809332370758057
Iteration 4303, Loss: 5.890715599060059
Iteration 4304, Loss: 5.991369724273682
Iteration 4305, Loss: 6.018129348754883
Iteration 4306, Loss: 5.7271575927734375
Iteration 4307, Loss: 5.861547946929932
Iteration 4308, Loss: 6.1678924560546875
Iteration 4309, Loss: 6.207606792449951
Iteration 4310, Loss: 6.3858842849731445
Iteration 4311, Loss: 6.034079074859619
Iteration 4312, Loss: 5.92152738571167
Iteration 4313, Loss: 6.12255859375
Iteration 4314, Loss: 5.872323036193848
Iteration 4315, Loss: 5.814664363861084
Iteration 4316, Loss: 6.006689071655273
Iteration 4317, Loss: 5.90878438949585
Iteration 4318, Loss: 6.261571884155273
Iteration 4319, Loss: 5.920138359069824
Iteration 4320, Loss: 5.943800926208496
Iteration 4321, Loss: 6.005883693695068
Iteration 4322, Loss: 6.033815860748291
Iteration 4323, Loss: 5.896542072296143
Iteration 4324, Loss: 5.903473377227783
Iteration 4325, Loss: 5.99095344543457
Iteration 4326, Loss: 6.0079145431518555
Iteration 4327, Loss: 6.20426607131958
Iteration 4328, Loss: 5.851393699645996
Iteration 4329, Loss: 5.933040618896484
Iteration 4330, Loss: 5.803459644317627
Iteration 4331, Loss: 5.740213394165039
Iteration 4332, Loss: 6.103166580200195
Iteration 4333, Loss: 5.926216125488281
Iteration 4334, Loss: 6.169514179229736
Iteration 4335, Loss: 6.260974884033203
Iteration 4336, Loss: 6.577648162841797
Iteration 4337, Loss: 6.0194172859191895
Iteration 4338, Loss: 5.868844985961914
Iteration 4339, Loss: 5.958388805389404
Iteration 4340, Loss: 6.004408359527588
Iteration 4341, Loss: 6.251576900482178
Iteration 4342, Loss: 6.154951572418213
Iteration 4343, Loss: 5.958580017089844
Iteration 4344, Loss: 6.412691593170166
Iteration 4345, Loss: 5.915744304656982
Iteration 4346, Loss: 6.379208087921143
Iteration 4347, Loss: 6.112457752227783
Iteration 4348, Loss: 6.519491195678711
Iteration 4349, Loss: 5.783891201019287
Iteration 4350, Loss: 6.1356520652771
Iteration 4351, Loss: 6.175217628479004
Iteration 4352, Loss: 5.693562984466553
Iteration 4353, Loss: 5.962064743041992
Iteration 4354, Loss: 5.957664489746094
Iteration 4355, Loss: 6.1938323974609375
Iteration 4356, Loss: 5.985348701477051
Iteration 4357, Loss: 5.9921875
Iteration 4358, Loss: 6.232113838195801
Iteration 4359, Loss: 6.208377361297607
Iteration 4360, Loss: 6.396636962890625
Iteration 4361, Loss: 5.9977874755859375
Iteration 4362, Loss: 6.049691677093506
Iteration 4363, Loss: 6.194565296173096
Iteration 4364, Loss: 5.94870662689209
Iteration 4365, Loss: 5.822518348693848
Iteration 4366, Loss: 5.976223468780518
Iteration 4367, Loss: 5.656906604766846
Iteration 4368, Loss: 6.092140197753906
Iteration 4369, Loss: 6.062125205993652
Iteration 4370, Loss: 6.069604873657227
Iteration 4371, Loss: 5.8899617195129395
Iteration 4372, Loss: 6.067072868347168
Iteration 4373, Loss: 6.100657939910889
Iteration 4374, Loss: 5.838768482208252
Iteration 4375, Loss: 6.155036449432373
Iteration 4376, Loss: 6.203868865966797
Iteration 4377, Loss: 6.148886680603027
Iteration 4378, Loss: 6.142736911773682
Iteration 4379, Loss: 6.109992980957031
Iteration 4380, Loss: 5.857320785522461
Iteration 4381, Loss: 6.011103630065918
Iteration 4382, Loss: 6.00117301940918
Iteration 4383, Loss: 5.9120073318481445
Iteration 4384, Loss: 6.025964736938477
Iteration 4385, Loss: 5.777929782867432
Iteration 4386, Loss: 6.363612651824951
Iteration 4387, Loss: 6.145907878875732
Iteration 4388, Loss: 5.951699733734131
